task,dimension,model,dataset,split,fold,seed,val_mae,val_rmse,val_r2,test_mae,test_rmse,test_r2,test_pearson_r,test_spearman_r,config,gap,objective_with_penalty,test_mse,train_mae,train_mse,train_pearson_r,train_r2,train_rmse,train_spearman_r,val_mse,val_pearson_r,val_spearman_r
regressor,2d,gnn,1865,random,3,42,0.5535551309585571,0.7097216259215011,0.4871167540550232,0.6368936896324158,0.867193789072687,0.2570883631706238,0.5441645979881287,0.5486762481225287,"{'hidden_dim': 400, 'n_layers': 3, 'ffn_hidden_dim': 300, 'ffn_n_layers': 2, 'dropout': 0.016344235265157242, 'aggregation': 'mean', 'lr': 0.0003126015092242789, 'weight_decay': 2.057757062588695e-05, 'batch_size': 25, 'optimizer': 'adam', 'loss_strategy': 'huber'}",0.0002880037060261076,0.7097216259215011,0.7520250678062439,0.5439549088478088,0.5041136741638184,0.6988651752471924,0.4755963087081909,0.7100096296275272,0.7021909044966956,0.5037047863006592,0.7181055545806885,0.7375621762162643
regressor,2d,gnn,1865,random,2,42,0.5218126177787781,0.7090681042371976,0.39765673875808716,0.6749716997146606,0.8755125179648542,0.17285549640655518,0.4474335312843323,0.4394889033586976,"{'hidden_dim': 400, 'n_layers': 6, 'ffn_hidden_dim': 300, 'ffn_n_layers': 1, 'dropout': 0.17946072695143137, 'aggregation': 'mean', 'lr': 0.0002847015614069103, 'weight_decay': 7.679645292340721e-05, 'batch_size': 25, 'optimizer': 'adamw', 'loss_strategy': 'mae'}",0.05425586136792648,0.7090681042371976,0.7665221691131592,0.5793544054031372,0.5826634764671326,0.6467272639274597,0.41664767265319824,0.763323965605124,0.6567616773025482,0.5027775764465332,0.6333903670310974,0.6396782726621356
regressor,2d,gnn,1865,random,4,42,0.6633380055427551,0.8872020597428817,0.4159579277038574,0.6322104334831238,0.8279977016854754,0.306925892829895,0.6083879470825195,0.6142270918983543,"{'hidden_dim': 100, 'n_layers': 5, 'ffn_hidden_dim': 300, 'ffn_n_layers': 3, 'dropout': 0.05221025964222796, 'aggregation': 'sum', 'lr': 0.0006116977415473545, 'weight_decay': 2.139849573916188e-05, 'batch_size': 25, 'optimizer': 'adam', 'loss_strategy': 'huber'}",-0.2636512744827286,0.8872020597428817,0.6855801939964294,0.4816935360431671,0.38881558179855347,0.7927908897399902,0.5814806222915649,0.6235507852601531,0.7987538360481016,0.7871274948120117,0.6486514210700989,0.6603175991542585
regressor,2d,gnn,1865,random,1,42,0.4393517076969147,0.6015549944124532,0.5191256999969482,0.5057215094566345,0.685343372538463,0.5243661403656006,0.7339444756507874,0.7311526813030305,"{'hidden_dim': 100, 'n_layers': 4, 'ffn_hidden_dim': 300, 'ffn_n_layers': 3, 'dropout': 0.0005664072324317523, 'aggregation': 'sum', 'lr': 0.0007506764515529329, 'weight_decay': 7.3213119259477685e-06, 'batch_size': 25, 'optimizer': 'adamw', 'loss_strategy': 'huber'}",-0.19055211961768798,0.6015549944124532,0.4696955382823944,0.3031252324581146,0.16892336308956146,0.9127333164215088,0.8301562070846558,0.4110028747947652,0.9138853360490111,0.36186841130256653,0.7289168238639832,0.7470571917990716
regressor,2d,gnn,1865,umap,5,42,0.49426400661468506,0.5984640957173946,0.574432373046875,0.9550995230674744,1.2072626774719275,-0.5948445796966553,0.10786997526884079,0.05653662543478569,"{'hidden_dim': 300, 'n_layers': 5, 'ffn_hidden_dim': 400, 'ffn_n_layers': 2, 'dropout': 0.1372327210538378, 'aggregation': 'sum', 'lr': 0.0005944851983964176, 'weight_decay': 9.471814158681322e-05, 'batch_size': 25, 'optimizer': 'adamw', 'loss_strategy': 'huber'}",0.12056167057825484,0.5984640957173946,1.457483172416687,0.4958418607711792,0.5169980525970459,0.7218995094299316,0.4854739308357239,0.7190257662956494,0.7924808467609139,0.35815927386283875,0.7657515406608582,0.7470482284937897
regressor,2d,gnn,1865,umap,3,42,0.39098820090293884,0.5936747553479781,0.6394821405410767,0.964638888835907,1.2823639191084522,-0.46644866466522217,0.22283731400966644,0.2576567155046565,"{'hidden_dim': 500, 'n_layers': 4, 'ffn_hidden_dim': 400, 'ffn_n_layers': 2, 'dropout': 0.040164274187353625, 'aggregation': 'sum', 'lr': 0.00044724370827472365, 'weight_decay': 9.901671374932471e-05, 'batch_size': 25, 'optimizer': 'adamw', 'loss_strategy': 'huber'}",-0.11782070532188932,0.5936747553479781,1.644457221031189,0.3664664924144745,0.22643707692623138,0.8908135890960693,0.7543023228645325,0.47585405002608877,0.889646452379541,0.3524497151374817,0.8128867745399475,0.8004516979615824
regressor,2d,gnn,1865,umap,2,42,0.5067392587661743,0.7045326764872126,0.4126405715942383,0.8944908380508423,1.0850687737356868,-0.14567089080810547,0.0688999816775322,0.09061584732676613,"{'hidden_dim': 400, 'n_layers': 4, 'ffn_hidden_dim': 200, 'ffn_n_layers': 2, 'dropout': 0.1624997361511515, 'aggregation': 'mean', 'lr': 0.0007508681232378607, 'weight_decay': 9.72415401929507e-06, 'batch_size': 25, 'optimizer': 'adamw', 'loss_strategy': 'huber'}",0.05595667062394161,0.7045326764872126,1.177374243736267,0.5912138223648071,0.5783440470695496,0.6329835057258606,0.39213764667510986,0.7604893471111542,0.6567339298388283,0.4963662922382355,0.644351065158844,0.6145810946845024
regressor,2d,gnn,1865,umap,4,42,0.609067440032959,0.7881153200479257,0.3961182236671448,0.8564408421516418,1.0469171885629527,-0.5268599987030029,-0.12974700331687927,-0.13363845992079945,"{'hidden_dim': 300, 'n_layers': 5, 'ffn_hidden_dim': 300, 'ffn_n_layers': 3, 'dropout': 0.29996127585500953, 'aggregation': 'sum', 'lr': 0.0009669752819092628, 'weight_decay': 7.056321471108274e-05, 'batch_size': 50, 'optimizer': 'adamw', 'loss_strategy': 'huber'}",-0.09532780519974182,0.7881153200479257,1.0960355997085571,0.5260838866233826,0.4799545407295227,0.7255987524986267,0.5240058898925781,0.6927875148481839,0.7401321603248331,0.6211257576942444,0.6363268494606018,0.6653112061421859
regressor,2d,gnn,1865,umap,1,42,0.7902690768241882,0.9725151725703391,0.10111582279205322,0.7356600165367126,0.9685116751601758,-0.05731201171875,-0.09191223978996277,-0.14572971103325186,"{'hidden_dim': 500, 'n_layers': 2, 'ffn_hidden_dim': 200, 'ffn_n_layers': 2, 'dropout': 0.17001530105879273, 'aggregation': 'mean', 'lr': 0.0005477060356646881, 'weight_decay': 9.34401763449575e-05, 'batch_size': 50, 'optimizer': 'adam', 'loss_strategy': 'mse'}",-0.035543020958174854,0.9725151725703391,0.9380148649215698,0.7632007002830505,0.8779168128967285,0.3409537971019745,0.10586518049240112,0.9369721516121643,0.3208439507989609,0.9457857608795166,0.3687081038951874,0.37677817990441487
regressor,2d,gnn,1865,time,5,42,0.6588672399520874,0.8220087225444249,0.3255387544631958,0.7691900134086609,1.0161366274423351,-0.11404085159301758,0.19340191781520844,0.2095879763989741,"{'hidden_dim': 400, 'n_layers': 4, 'ffn_hidden_dim': 400, 'ffn_n_layers': 2, 'dropout': 0.00011390878903238047, 'aggregation': 'mean', 'lr': 0.00041543103873554154, 'weight_decay': 4.6455865079951976e-05, 'batch_size': 50, 'optimizer': 'adamw', 'loss_strategy': 'mae'}",-0.08662121259398581,0.8220087225444249,1.0325336456298828,0.5494182109832764,0.5407947897911072,0.6691038608551025,0.4438953399658203,0.7353875099504391,0.6648490473860875,0.6756983399391174,0.5726005434989929,0.5714650242560292
regressor,2d,gnn,1865,time,3,42,0.7707555294036865,0.9504012916678183,0.19918698072433472,0.8908649682998657,1.0842233755208461,-0.1167604923248291,0.1549167037010193,0.16721337336721454,"{'hidden_dim': 500, 'n_layers': 6, 'ffn_hidden_dim': 300, 'ffn_n_layers': 2, 'dropout': 0.09032496684066904, 'aggregation': 'mean', 'lr': 3.844861977695657e-05, 'weight_decay': 1.587013989808242e-05, 'batch_size': 25, 'optimizer': 'adam', 'loss_strategy': 'huber'}",-0.18193242268265586,0.9504012916678183,1.1755403280258179,0.6115184426307678,0.5905444025993347,0.535588800907135,0.28111058473587036,0.7684688689851624,0.542194787887425,0.9032626152038574,0.44841060042381287,0.45208654370798446
regressor,2d,gnn,1865,time,2,42,0.5469831228256226,0.7287614831952122,0.4064791798591614,0.9040160775184631,1.0809299083397912,-0.11724436283111572,0.10998103022575378,0.07280770311272647,"{'hidden_dim': 400, 'n_layers': 6, 'ffn_hidden_dim': 400, 'ffn_n_layers': 1, 'dropout': 0.09204658961662597, 'aggregation': 'mean', 'lr': 0.0002197041343524281, 'weight_decay': 8.299604873148928e-05, 'batch_size': 25, 'optimizer': 'adamw', 'loss_strategy': 'mae'}",-0.09117834317580131,0.7287614831952122,1.1684094667434692,0.45904698967933655,0.4065122604370117,0.7224469184875488,0.5218273401260376,0.6375831400194109,0.735306510293279,0.5310932993888855,0.6479477286338806,0.6515620630982213
regressor,2d,gnn,1865,time,4,42,0.5437921285629272,0.7103351514555232,0.4987078309059143,0.9083475470542908,1.0982677344807878,-0.15294671058654785,0.27180859446525574,0.2512556730987755,"{'hidden_dim': 500, 'n_layers': 4, 'ffn_hidden_dim': 400, 'ffn_n_layers': 2, 'dropout': 0.023562094655990573, 'aggregation': 'mean', 'lr': 0.0006994032965716267, 'weight_decay': 4.081240473832847e-05, 'batch_size': 25, 'optimizer': 'adamw', 'loss_strategy': 'mse'}",-0.09414883163785781,0.7103351514555232,1.2061920166015625,0.4773954451084137,0.37968558073043823,0.7590316534042358,0.5613620281219482,0.6161863198176654,0.767987310724137,0.5045760273933411,0.7100775241851807,0.7070255830284696
regressor,2d,gnn,1865,time,1,42,0.3434126079082489,0.4537254498673681,0.5410758852958679,1.1863652467727661,1.5891734966870772,-1.4254310131072998,0.20756934583187103,0.21084932464353356,"{'hidden_dim': 500, 'n_layers': 3, 'ffn_hidden_dim': 200, 'ffn_n_layers': 3, 'dropout': 0.1308069557011515, 'aggregation': 'sum', 'lr': 0.0007688278144687323, 'weight_decay': 7.761970256782133e-06, 'batch_size': 25, 'optimizer': 'adamw', 'loss_strategy': 'mae'}",0.23900986069005375,0.4537254498673681,2.525472402572632,0.5016518235206604,0.47988221049308777,0.7255832552909851,0.3797856569290161,0.6927353105574219,0.732001280234511,0.20586678385734558,0.7513272166252136,0.6105410473164046
regressor,2d,gnn,1865,butina,5,42,0.6546454429626465,0.8108630930845376,0.2948615550994873,0.9514838457107544,1.1470333000510868,-0.1642460823059082,0.2098456174135208,0.16927497756514287,"{'hidden_dim': 400, 'n_layers': 3, 'ffn_hidden_dim': 400, 'ffn_n_layers': 2, 'dropout': 0.054731156678761536, 'aggregation': 'mean', 'lr': 0.00046492912283947134, 'weight_decay': 5.791296310161046e-05, 'batch_size': 100, 'optimizer': 'adam', 'loss_strategy': 'mse'}",-0.003193138098319892,0.8108630930845376,1.3156853914260864,0.6399965882301331,0.652330756187439,0.5602699518203735,0.3016048073768616,0.8076699549862177,0.5494978767549599,0.6574989557266235,0.545984148979187,0.482650906894352
regressor,2d,gnn,1865,butina,3,42,0.5181450247764587,0.6553836735470315,0.43154293298721313,0.7086471915245056,0.8877572519580357,0.007471442222595215,0.32412710785865784,0.2978181773135389,"{'hidden_dim': 300, 'n_layers': 6, 'ffn_hidden_dim': 400, 'ffn_n_layers': 3, 'dropout': 0.2743260399739014, 'aggregation': 'sum', 'lr': 0.0009186074832096438, 'weight_decay': 8.63215849946439e-06, 'batch_size': 25, 'optimizer': 'adamw', 'loss_strategy': 'mse'}",0.012024750184924882,0.6553836735470315,0.7881129384040833,0.5095190405845642,0.44543400406837463,0.7780788540840149,0.5751664638519287,0.6674084237319564,0.7843606468998279,0.42952775955200195,0.6864638328552246,0.6730229220592886
regressor,2d,gnn,1865,butina,2,42,0.5496771335601807,0.722574219043002,0.5457782745361328,0.7196311950683594,0.9326357854616503,-0.17259418964385986,0.2633894383907318,0.26844452747230085,"{'hidden_dim': 400, 'n_layers': 6, 'ffn_hidden_dim': 300, 'ffn_n_layers': 3, 'dropout': 0.073948235398428, 'aggregation': 'sum', 'lr': 0.000314979088565554, 'weight_decay': 3.102341831553398e-05, 'batch_size': 25, 'optimizer': 'adamw', 'loss_strategy': 'mae'}",0.0021753093923638778,0.722574219043002,0.8698095083236694,0.5093672871589661,0.5252618789672852,0.7334088087081909,0.4840962886810303,0.7247495284353659,0.7722364130999572,0.5221135020256042,0.7521147727966309,0.7475470856277121
regressor,2d,gnn,1865,butina,4,42,0.636421799659729,0.8000735994100552,0.3829119801521301,0.7673109769821167,0.9741187991925513,-0.055946946144104004,0.36882203817367554,0.4164115212716226,"{'hidden_dim': 100, 'n_layers': 6, 'ffn_hidden_dim': 300, 'ffn_n_layers': 3, 'dropout': 0.09960378532705061, 'aggregation': 'mean', 'lr': 0.0009823840158661335, 'weight_decay': 1.0916632491863642e-06, 'batch_size': 50, 'optimizer': 'adam', 'loss_strategy': 'huber'}",-0.05145806262230357,0.8000735994100552,0.9489074349403381,0.5723670721054077,0.5604252219200134,0.6511086821556091,0.4189557433128357,0.7486155367877516,0.6383969597622207,0.6401177644729614,0.6303533911705017,0.6120516546944001
regressor,2d,gnn,1865,butina,1,42,0.6738436818122864,0.868896930262512,0.09997051954269409,0.8844912648200989,1.0540238164277522,0.0440138578414917,0.2580189108848572,0.25183943968048256,"{'hidden_dim': 500, 'n_layers': 4, 'ffn_hidden_dim': 300, 'ffn_n_layers': 2, 'dropout': 0.1775083464923157, 'aggregation': 'mean', 'lr': 2.0770869630253167e-05, 'weight_decay': 1.7183258733606244e-05, 'batch_size': 25, 'optimizer': 'adam', 'loss_strategy': 'mae'}",0.048961138145955596,0.868896930262512,1.1109662055969238,0.7329943776130676,0.8424634337425232,0.34124091267585754,0.0710519552230835,0.9178580684084676,0.3362956574821098,0.7549818754196167,0.3187137544155121,0.2787981696159975
regressor,2d,gnn,1865,diverse_25,5,42,1.0465761423110962,1.1825447091810255,0.08014601469039917,0.8241894245147705,1.0238743206548644,-0.08708178997039795,-0.07240989804267883,-0.1297766918135726,"{'hidden_dim': 500, 'n_layers': 5, 'ffn_hidden_dim': 100, 'ffn_n_layers': 1, 'dropout': 0.24366348304339283, 'aggregation': 'mean', 'lr': 0.0009173344636266459, 'weight_decay': 9.279467368096008e-05, 'batch_size': 25, 'optimizer': 'adam', 'loss_strategy': 'mae'}",-0.14449293585371636,1.1825447091810255,1.04831862449646,0.8409261107444763,1.0775514841079712,0.2853696644306183,0.06645697355270386,1.0380517733273091,0.3157897549203107,1.3984119892120361,0.3845081329345703,0.39272256054173704
regressor,2d,gnn,1865,diverse_25,3,42,0.6703164577484131,0.8685924730258922,0.1691780686378479,1.0214159488677979,1.178849636409736,-0.029232025146484375,0.11022504419088364,0.12379935977128974,"{'hidden_dim': 500, 'n_layers': 5, 'ffn_hidden_dim': 100, 'ffn_n_layers': 1, 'dropout': 0.20216235000343172, 'aggregation': 'mean', 'lr': 1.0676547504338198e-05, 'weight_decay': 6.115092122869894e-05, 'batch_size': 50, 'optimizer': 'adam', 'loss_strategy': 'mse'}",0.23670954999915927,0.8685924730258922,1.3896864652633667,0.9056323766708374,1.2216925621032715,0.1072038859128952,-0.013995766639709473,1.1053020230250514,0.07952502639112027,0.7544528841972351,0.4295680820941925,0.4308402884693299
regressor,2d,gnn,1865,diverse_25,2,42,0.9025067090988159,1.0394846696736961,0.047585248947143555,0.8658028244972229,1.0152068230888918,-0.01255488395690918,0.47008830308914185,0.553084312136838,"{'hidden_dim': 200, 'n_layers': 3, 'ffn_hidden_dim': 400, 'ffn_n_layers': 2, 'dropout': 0.021890163449545266, 'aggregation': 'mean', 'lr': 0.00025272752638120003, 'weight_decay': 4.1974766307586385e-08, 'batch_size': 25, 'optimizer': 'adamw', 'loss_strategy': 'huber'}",0.03680013105630109,1.0394846696736961,1.0306448936462402,0.8734074831008911,1.1583889722824097,0.3427266776561737,0.06714904308319092,1.0762848007299972,0.3241777039794518,1.0805283784866333,0.2212458848953247,0.24196750556711225
regressor,2d,gnn,1865,diverse_25,4,42,0.9246349334716797,1.0658406305150303,0.15812724828720093,0.9979091882705688,1.1814984701100701,-0.16086149215698242,-0.020111892372369766,-0.06642834524200061,"{'hidden_dim': 300, 'n_layers': 2, 'ffn_hidden_dim': 300, 'ffn_n_layers': 2, 'dropout': 0.2117079290405543, 'aggregation': 'mean', 'lr': 0.0008807054966981318, 'weight_decay': 9.926583817143546e-06, 'batch_size': 25, 'optimizer': 'adamw', 'loss_strategy': 'huber'}",-0.16593262372711437,1.0658406305150303,1.3959386348724365,0.7208368182182312,0.8098344206809998,0.5672855377197266,0.2882544994354248,0.8999080067879159,0.5803181202057724,1.1360162496566772,0.39978116750717163,0.34835102503848964
regressor,2d,gnn,1865,diverse_25,1,42,0.8801287412643433,1.0929872305386763,0.0560261607170105,1.0600115060806274,1.2712382416758077,-0.2842221260070801,-0.05857822671532631,-0.1274252417527886,"{'hidden_dim': 400, 'n_layers': 6, 'ffn_hidden_dim': 200, 'ffn_n_layers': 1, 'dropout': 0.2817720298638651, 'aggregation': 'mean', 'lr': 1.2230580488570801e-05, 'weight_decay': 6.080547710080054e-05, 'batch_size': 50, 'optimizer': 'adamw', 'loss_strategy': 'mse'}",-0.012046955551244354,1.0929872305386763,1.616046667098999,0.8811419606208801,1.1684318780899048,0.22602686285972595,-0.059834957122802734,1.080940274987432,0.20765790736638418,1.1946210861206055,0.2543792128562927,0.2688816864582432
regressor,2d,gnn,4822,scaffold,5,42,0.41771718859672546,0.5228965013220285,0.7868422865867615,0.6999996900558472,0.9067681902840161,0.5450966954231262,0.7633618712425232,0.7691698356107195,"{'hidden_dim': 400, 'n_layers': 2, 'ffn_hidden_dim': 300, 'ffn_n_layers': 2, 'dropout': 0.1453142025063681, 'aggregation': 'sum', 'lr': 0.0007095626932113959, 'weight_decay': 6.501515583152848e-05, 'batch_size': 25, 'optimizer': 'adamw', 'loss_strategy': 'huber'}",0.034317211129139324,0.5228965013220285,0.8222285509109497,0.4271920323371887,0.31048712134361267,0.8741374611854553,0.7548992037773132,0.5572137124511678,0.8732051037932109,0.2734207510948181,0.8885570764541626,0.8782096848798541
regressor,2d,gnn,4822,scaffold,3,42,0.42583170533180237,0.5770271289966478,0.7639400959014893,0.5709893703460693,0.7353380260260151,0.5539793372154236,0.7615255117416382,0.7395655598878352,"{'hidden_dim': 400, 'n_layers': 4, 'ffn_hidden_dim': 300, 'ffn_n_layers': 1, 'dropout': 0.09351698493466021, 'aggregation': 'sum', 'lr': 0.0005544812545310438, 'weight_decay': 8.708966704844983e-05, 'batch_size': 25, 'optimizer': 'adamw', 'loss_strategy': 'huber'}",-0.14073191613730746,0.5770271289966478,0.5407220125198364,0.32816600799560547,0.19035351276397705,0.931632399559021,0.867637038230896,0.4362952128593403,0.9276111583251898,0.332960307598114,0.8752264380455017,0.8755219424138156
regressor,2d,gnn,4822,scaffold,2,42,0.4707484245300293,0.6284691375553685,0.7215348482131958,0.520989716053009,0.6678664815146342,0.7039307355880737,0.85917729139328,0.8568548530626756,"{'hidden_dim': 200, 'n_layers': 4, 'ffn_hidden_dim': 400, 'ffn_n_layers': 3, 'dropout': 0.05175947743382827, 'aggregation': 'sum', 'lr': 0.0003480067840635157, 'weight_decay': 3.241077205801489e-05, 'batch_size': 25, 'optimizer': 'adamw', 'loss_strategy': 'huber'}",-0.1479676225940053,0.6284691375553685,0.4460456371307373,0.36283835768699646,0.2308817058801651,0.9111481308937073,0.8286451101303101,0.4805015149613632,0.9075633784190966,0.3949734568595886,0.8551821708679199,0.8469881203318937
regressor,2d,gnn,4822,scaffold,4,42,0.4243747889995575,0.5444935855400078,0.7425627112388611,0.5589975118637085,0.7608960526162315,0.5354071855545044,0.7634196281433105,0.7384317299173406,"{'hidden_dim': 500, 'n_layers': 5, 'ffn_hidden_dim': 300, 'ffn_n_layers': 3, 'dropout': 0.07238054058303531, 'aggregation': 'sum', 'lr': 0.00042231520798378057, 'weight_decay': 3.542380037351253e-07, 'batch_size': 25, 'optimizer': 'adam', 'loss_strategy': 'huber'}",-0.01098718752843375,0.5444935855400078,0.5789628028869629,0.4163682758808136,0.28462907671928406,0.9047837257385254,0.798864483833313,0.5335063980115741,0.9031325822287155,0.29647326469421387,0.8700388073921204,0.8765944407563467
regressor,2d,gnn,4822,scaffold,1,42,0.5531367659568787,0.6880400877074536,0.686323881149292,0.6326514482498169,0.8252594510946807,0.2980993390083313,0.7052876949310303,0.7149343593111243,"{'hidden_dim': 500, 'n_layers': 3, 'ffn_hidden_dim': 400, 'ffn_n_layers': 2, 'dropout': 0.12004705775187216, 'aggregation': 'sum', 'lr': 0.00015516099271940817, 'weight_decay': 2.7086868440249598e-05, 'batch_size': 50, 'optimizer': 'adamw', 'loss_strategy': 'huber'}",-0.05343277477938757,0.6880400877074536,0.6810531616210938,0.4857019782066345,0.4027264416217804,0.8644888401031494,0.7308210134506226,0.634607312928066,0.8591145285867335,0.47339916229248047,0.8368110060691833,0.8141849045446143
regressor,2d,gnn,4822,random,5,42,0.5766405463218689,0.7582608892260719,0.566132664680481,0.6380385160446167,0.805025085449309,0.5487022995948792,0.7432793378829956,0.744673328087018,"{'hidden_dim': 400, 'n_layers': 4, 'ffn_hidden_dim': 100, 'ffn_n_layers': 1, 'dropout': 0.07599343071538094, 'aggregation': 'mean', 'lr': 0.00034537707687004734, 'weight_decay': 5.600671953305503e-05, 'batch_size': 50, 'optimizer': 'adam', 'loss_strategy': 'mae'}",0.03381754054389752,0.7582608892260719,0.6480653882026672,0.6172364354133606,0.6273882389068604,0.7422073483467102,0.5474601984024048,0.7920784297699694,0.7382683092877623,0.5749595761299133,0.7530699372291565,0.7727137313353373
