target,split,fold,method,n,mae,r2,spearman,source
284,butina,3,pub_gnn,,0.7183595299720764,0.15537029504776,0.4925989975537811,published
284,butina,3,pub_knn,,0.7707440643994217,-0.0625399420837682,0.3979376720584965,published
284,butina,3,pub_mlp,,0.7715530395507812,-0.0089538097381591,0.318153437393159,published
284,butina,3,pub_rf,,0.8097657736390852,-0.029229387950967,0.27624742463216,published
284,butina,3,pub_svm,,0.688166111254039,0.1673903619049013,0.5522688210298988,published
284,butina,3,pub_xgboost,,0.7933426296585252,-0.0961555866516601,0.3778228333121568,published
284,butina,4,chemeleon,263.0,0.9034677155900256,-0.2037499054442773,0.3013621864742453,fitted
284,butina,4,knn,263.0,0.8411210855161216,0.07272164202926223,0.4072633060183451,fitted
284,butina,4,lgbm,263.0,0.83404013969379,0.10022017668326244,0.5557383211213918,fitted
284,butina,4,median,263.0,0.8958797910863455,-0.0034114762335308857,,fitted
284,butina,4,monroe35,263.0,0.7687750833504586,0.12679292074333215,0.45874404694185755,fitted
284,butina,4,pub_gnn,,0.784151554107666,0.2175661325454712,0.4540735803531084,published
284,butina,4,pub_knn,,0.8411210850109303,0.0727216421825025,0.4072633060183451,published
284,butina,4,pub_mlp,,0.8223922252655029,0.100025475025177,0.5061571988627263,published
284,butina,4,pub_rf,,0.7778239419828493,0.2066359551891492,0.6148863866862693,published
284,butina,4,pub_svm,,0.7912493116069129,0.2099220534952205,0.6494056205359954,published
284,butina,4,pub_xgboost,,0.8113439558702202,0.1391479473045218,0.536436578007108,published
284,butina,5,chemeleon,263.0,0.719903367593782,0.10531771308669269,0.37844809079889474,fitted
284,butina,5,knn,263.0,0.6857181590378497,0.1676935326988539,0.34841755613625247,fitted
284,butina,5,lgbm,263.0,0.7170690961310775,0.11024900233865942,0.3137653719620374,fitted
284,butina,5,median,263.0,0.7578937750511412,-0.006091978823497435,,fitted
284,butina,5,monroe35,263.0,0.6758602330285443,0.26921803063802574,0.44820308696859557,fitted
284,butina,5,pub_gnn,,0.8002660870552063,-0.1165663003921508,0.3686284096409271,published
284,butina,5,pub_knn,,0.6857181603596604,0.1676935296789796,0.3484175561362524,published
284,butina,5,pub_mlp,,0.8359453678131104,-0.2754132747650146,0.3284571366494628,published
284,butina,5,pub_rf,,0.667767212093475,0.1731538591716862,0.3318462476601146,published
284,butina,5,pub_svm,,0.7014417611135513,0.1211515581039492,0.4003554363079437,published
284,butina,5,pub_xgboost,,0.6854966944145066,0.1053084528501473,0.322595264703682,published
1865,butina,1,chemeleon,207.0,0.7956447828520885,0.05416057873374691,0.37761912770575257,fitted
1865,butina,1,knn,207.0,0.9082228565320815,-0.18818913125357195,0.23123499459166877,fitted
1865,butina,1,lgbm,207.0,0.7314118854458791,0.2278402439157915,0.4496902721352329,fitted
1865,butina,1,median,207.0,0.9210215856217315,-0.0665508187094126,,fitted
1865,butina,1,monroe35,207.0,0.7824641126258138,0.0370595684597691,0.34560934306416463,fitted
1865,butina,1,pub_gnn,,0.8844912648200989,0.0440138578414917,0.2518394396804825,published
1865,butina,1,pub_knn,,0.9082228562008826,-0.1881891275627176,0.2312139725467932,published
1865,butina,1,pub_mlp,,0.7505648732185364,0.1688892245292663,0.3828471172730717,published
1865,butina,1,pub_rf,,0.75402110433051,0.2148364871546606,0.4364415250130123,published
1865,butina,1,pub_svm,,0.7405298097584742,0.1745321052095756,0.4276437669023023,published
1865,butina,1,pub_xgboost,,0.7097747506278312,0.3018520364131665,0.5640486789646352,published
1865,butina,2,chemeleon,207.0,0.5959612723666934,0.17853160719923367,0.42375765305509805,fitted
1865,butina,2,knn,207.0,0.609066368589629,-0.00555121876070408,0.3206025484237263,fitted
1865,butina,2,lgbm,207.0,0.5682045139206091,0.2946192230505549,0.5207486898782429,fitted
1865,butina,2,median,207.0,0.6516266004959813,-0.00034994431050816566,,fitted
1865,butina,2,monroe35,207.0,0.5600142109547886,0.3591989281247122,0.5044696270067782,fitted
1865,butina,2,pub_gnn,,0.7196311950683594,-0.1725941896438598,0.2684445274723008,published
1865,butina,2,pub_knn,,0.6090663695162482,-0.0055512229743772,0.3206025484237263,published
1865,butina,2,pub_mlp,,0.68227219581604,0.0189639329910278,0.4336579700410147,published
1865,butina,2,pub_rf,,0.5850998718371601,0.2445992731748698,0.4383072010621732,published
1865,butina,2,pub_svm,,0.5435796131981916,0.3194653271435664,0.5542283103068018,published
1865,butina,2,pub_xgboost,,0.5801980371208602,0.2356649820135777,0.4601594470730268,published
1865,butina,3,chemeleon,207.0,0.5530840027788454,0.35436685534221835,0.5362211438770274,fitted
1865,butina,3,knn,207.0,0.6655854517709902,-0.025773951609511903,0.37223741007328476,fitted
1865,butina,3,lgbm,207.0,0.642850735182475,0.1529766963857171,0.4738054120460142,fitted
1865,butina,3,median,207.0,0.7269368145426237,-0.00023130766186496565,,fitted
1865,butina,3,monroe35,207.0,0.5527411328996029,0.3695320008091154,0.6157819312826137,fitted
1865,butina,3,pub_gnn,,0.7086471915245056,0.0074714422225952,0.2978181773135389,published
1865,butina,3,pub_knn,,0.665585450781984,-0.0257739517761823,0.3721893388479447,published
1865,butina,3,pub_mlp,,0.6076246500015259,0.2128070592880249,0.4700586329970366,published
1865,butina,3,pub_rf,,0.6041379760394257,0.2758775557185461,0.4912879886676665,published
1865,butina,3,pub_svm,,0.5845012300760688,0.3084640184624282,0.5300638150699217,published
1865,butina,3,pub_xgboost,,0.5802661795878348,0.317976520652992,0.5431225366669825,published
1865,butina,4,chemeleon,207.0,0.5828847266949666,0.33554774312301994,0.5760423530370459,fitted
1865,butina,4,knn,207.0,0.7461325476358068,-0.03379201990267733,0.4013936228641192,fitted
1865,butina,4,lgbm,207.0,0.6377913668547966,0.2989357179589459,0.6081660568437516,fitted
1865,butina,4,median,207.0,0.8510535187153029,-0.17234869756575422,,fitted
1865,butina,4,monroe35,207.0,0.555146025576133,0.42861491236238136,0.6251391856282283,fitted
1865,butina,4,pub_gnn,,0.7673109769821167,-0.055946946144104,0.4164115212716226,published
1865,butina,4,pub_knn,,0.7461325499733256,-0.0337920222833889,0.4013698101957386,published
1865,butina,4,pub_mlp,,0.5640272498130798,0.3467388749122619,0.57134676535297,published
1865,butina,4,pub_rf,,0.6103795724721828,0.3395806260425553,0.651470724035537,published
1865,butina,4,pub_svm,,0.5552843860604395,0.4224355798035255,0.6520552050498878,published
1865,butina,4,pub_xgboost,,0.5508637521477622,0.4335970730468874,0.656614127610231,published
1865,butina,5,chemeleon,206.0,0.6796388764372592,0.3064582453939273,0.596852181062695,fitted
1865,butina,5,knn,206.0,0.5980616007104687,0.3341653925632877,0.6315552489947045,fitted
1865,butina,5,lgbm,206.0,0.6091681591053543,0.45417004604581934,0.7043276136484019,fitted
1865,butina,5,median,206.0,0.9041032235118253,-0.01059893477843632,,fitted
1865,butina,5,monroe35,206.0,0.5809299735495923,0.4972269264936262,0.7263835499604016,fitted
1865,butina,5,pub_gnn,,0.9514838457107544,-0.1642460823059082,0.1692749775651428,published
1865,butina,5,pub_knn,,0.5980616021522764,0.334165390887856,0.6315552489947045,published
1865,butina,5,pub_mlp,,0.7167245745658875,0.1827343702316284,0.6222275150502877,published
1865,butina,5,pub_rf,,0.5851260242005627,0.4724872419983673,0.7422380030351492,published
1865,butina,5,pub_svm,,0.6226054705857551,0.4041248441533364,0.697827450808041,published
1865,butina,5,pub_xgboost,,0.6291625389685489,0.399672441494447,0.6991544750457253,published
2409,butina,1,chemeleon,248.0,0.6188346218803469,0.3944487675843934,0.6594284228746755,fitted
2409,butina,1,knn,248.0,0.8175517305277389,0.012917130493953266,0.2597683995191919,fitted
2409,butina,1,lgbm,248.0,0.7282852710564647,0.20777494415940578,0.45721328975231285,fitted
2409,butina,1,median,248.0,0.9201738664025287,-0.005846638839879681,,fitted
2409,butina,1,monroe35,248.0,0.6139712658228702,0.42586749836988236,0.6475459011444905,fitted
2409,butina,1,pub_gnn,,0.9085960388183594,-0.2074209451675415,0.5059748952919885,published
2409,butina,1,pub_knn,,0.8175517303776871,0.0129171293892336,0.2597634311341277,published
2409,butina,1,pub_mlp,,0.7314382791519165,0.2813222408294678,0.5631740133011578,published
2409,butina,1,pub_rf,,0.7828189116153471,0.1927843111755458,0.4352053079941434,published
2409,butina,1,pub_svm,,0.7658297859112431,0.2537258170983039,0.5513934924843539,published
2409,butina,1,pub_xgboost,,0.7698739221511911,0.2014752736836893,0.4522644873451052,published
2409,butina,2,chemeleon,245.0,0.6177986611926405,0.5601640600707485,0.7895658094829849,fitted
2409,butina,2,knn,245.0,0.8238497203381021,0.21687134829297472,0.5246727426401426,fitted
2409,butina,2,lgbm,245.0,0.6947369350665795,0.5027763884207619,0.724631711357307,fitted
2409,butina,2,median,245.0,1.0344231463510476,-6.565476622988342e-05,,fitted
2409,butina,2,monroe35,245.0,0.6132205255608864,0.6270453044446035,0.827973307260653,fitted
2409,butina,2,pub_gnn,,0.961738348007202,0.0794488787651062,0.4034070740569597,published
2409,butina,2,pub_knn,,0.8238497211132594,0.2168713474720379,0.5246727426401426,published
2409,butina,2,pub_mlp,,0.7325341105461121,0.4336986541748047,0.6609721954270525,published
2409,butina,2,pub_rf,,0.7685542015962669,0.4062196539664169,0.6670961437317476,published
2409,butina,2,pub_svm,,0.7363202010060288,0.4601335260788258,0.6896599916436892,published
2409,butina,2,pub_xgboost,,0.7384030254117803,0.4069797302357121,0.6712224533890316,published
2409,butina,3,chemeleon,245.0,1.0015724157909973,-0.4492917415330362,0.32700580072842356,fitted
2409,butina,3,knn,245.0,0.964275049184349,-0.29832996533451706,0.254591837822345,fitted
2409,butina,3,lgbm,245.0,0.8787821386389296,-0.0911103599939993,0.2556938139246516,fitted
2409,butina,3,median,245.0,0.8958872391313699,-0.11732318588863677,,fitted
2409,butina,3,monroe35,245.0,0.8719706693790219,-0.1524421386147663,0.31097677662837603,fitted
2409,butina,3,pub_gnn,,0.8602826595306396,-0.0135121345520019,0.3218179719489065,published
2409,butina,3,pub_knn,,0.9642750486938328,-0.2983299608476324,0.254591837822345,published
2409,butina,3,pub_mlp,,1.088538646697998,-0.7220735549926758,0.1999158277883623,published
2409,butina,3,pub_rf,,0.9178024113207988,-0.1507713993393189,0.1694551020119601,published
2409,butina,3,pub_svm,,0.8777876030671008,-0.0691706495173212,0.2491702628045228,published
2409,butina,3,pub_xgboost,,0.9105400115219172,-0.2302525033259292,0.2754648089741521,published
2409,butina,4,chemeleon,245.0,0.719383983787682,0.43621063037804864,0.6815303407177146,fitted
2409,butina,4,knn,245.0,0.7989476401909696,0.2739352640506332,0.5283430820636881,fitted
2409,butina,4,lgbm,245.0,0.7999886447354725,0.3258270556732259,0.6097900274903499,fitted
2409,butina,4,median,245.0,1.0240438114091979,-0.10954387584948932,,fitted
2409,butina,4,monroe35,245.0,0.6368257948721705,0.5184739207229895,0.731568278469825,fitted
2409,butina,4,pub_gnn,,0.887610912322998,0.2002811431884765,0.5845376149945829,published
2409,butina,4,pub_knn,,0.7989476392085103,0.2739352657010202,0.5281331515272638,published
2409,butina,4,pub_mlp,,0.8246980905532837,0.2512174248695373,0.5138468405413394,published
2409,butina,4,pub_rf,,0.8008615781624694,0.3312973616381497,0.5853441407350676,published
2409,butina,4,pub_svm,,0.7726072436403834,0.3307496172928487,0.5889879388793774,published
2409,butina,4,pub_xgboost,,0.8077089936421019,0.2916906701316331,0.5116439415661866,published
2409,butina,5,chemeleon,244.0,0.6535704145967368,0.3578319890778119,0.598318135173871,fitted
2409,butina,5,knn,244.0,0.8750590976953135,-0.1143864149690148,0.2662719898870428,fitted
2409,butina,5,lgbm,244.0,0.7895764518384886,0.0879362259444364,0.36919170661865613,fitted
2409,butina,5,median,244.0,0.8646532772456953,-0.002724320746146036,,fitted
2409,butina,5,monroe35,244.0,0.6771105564854148,0.33427738879520363,0.5697723288093566,fitted
2409,butina,5,pub_gnn,,0.7614439725875854,0.1728416085243225,0.6387580905935485,published
2409,butina,5,pub_knn,,0.8750590961695435,-0.114386413296516,0.2662719898870428,published
2409,butina,5,pub_mlp,,0.7652103900909424,0.1396219134330749,0.4350161940646078,published
2409,butina,5,pub_rf,,0.7916700288107049,0.1915098451164497,0.4345754452443696,published
2409,butina,5,pub_svm,,0.7578342487920673,0.1736111837685903,0.458174301945598,published
2409,butina,5,pub_xgboost,,0.7753003515886875,0.1640551967370114,0.4390840204581174,published
4005,butina,1,chemeleon,253.0,1.0337724107034412,0.11742103944714144,0.580002590103247,fitted
4005,butina,1,knn,253.0,0.9865386708099061,0.2118687415338778,0.5192415036894713,fitted
4005,butina,1,lgbm,253.0,0.9984410906274731,0.20372691787352115,0.6122529020597011,fitted
4005,butina,1,median,253.0,1.3533668442889029,-0.3947507997601478,,fitted
4005,butina,1,monroe35,253.0,1.0216396799691796,0.18062299526733816,0.6128596305499129,fitted
4005,butina,1,pub_gnn,,1.2469522953033447,-0.2780852317810058,0.1597008004984586,published
4005,butina,1,pub_knn,,0.9865386720710868,0.211868740208318,0.5192867674711823,published
4005,butina,1,pub_mlp,,1.132700800895691,-0.0198700428009033,0.4330767070180165,published
4005,butina,1,pub_rf,,1.214813660387833,-0.1680059454023601,0.3962148312917427,published
4005,butina,1,pub_svm,,1.083782311638048,0.0671167593404556,0.5385703851897902,published
4005,butina,1,pub_xgboost,,1.147264698850172,-0.0723532609411818,0.4248775302680053,published
4005,butina,2,chemeleon,253.0,0.6603165936692089,0.2835633139228172,0.525886480556048,fitted
4005,butina,2,knn,253.0,0.6157657953033248,0.32874805694314524,0.5888549885918092,fitted
4005,butina,2,lgbm,253.0,0.6575440609379899,0.2881123686352187,0.47978229129016464,fitted
4005,butina,2,median,253.0,0.872616727790689,-0.13612944496919588,,fitted
4005,butina,2,monroe35,253.0,0.6546655969116105,0.29755956055472266,0.5384678957354148,fitted
4005,butina,2,pub_gnn,,0.818352460861206,-0.1733458042144775,0.3949311968049744,published
4005,butina,2,pub_knn,,0.6157657947784323,0.3287480563541887,0.5888549885918092,published
4005,butina,2,pub_mlp,,0.6560710668563843,0.2154978513717651,0.428694816712919,published
4005,butina,2,pub_rf,,0.6444026993310845,0.3089080536229012,0.4911072323457431,published
4005,butina,2,pub_svm,,0.6271578316931815,0.3344670040999119,0.5248601068247317,published
4005,butina,2,pub_xgboost,,0.6309781814942768,0.3333843459645341,0.5259127676121833,published
4005,butina,3,chemeleon,252.0,0.6798781737568436,0.2695856132041611,0.5207685306296692,fitted
4005,butina,3,knn,252.0,0.7822407304642669,0.026212070055108505,0.3499750756158688,fitted
4005,butina,3,lgbm,252.0,0.7458797175622788,0.06876353824962578,0.4663385649184108,fitted
4005,butina,3,median,252.0,0.8779401307036704,-0.015101412383574209,,fitted
4005,butina,3,monroe35,252.0,0.7321269798781596,0.14506304333279296,0.45442291610830354,fitted
4005,butina,3,pub_gnn,,0.7293847799301147,0.183766484260559,0.4913916577757856,published
4005,butina,3,pub_knn,,0.7822407308102942,0.0262120677911931,0.3499750756158688,published
4005,butina,3,pub_mlp,,0.7066390514373779,0.1687243580818176,0.4670717821707328,published
4005,butina,3,pub_rf,,0.7013293834670261,0.2179673694772208,0.5347949811824723,published
4005,butina,3,pub_svm,,0.6937752159741828,0.1953127684733812,0.5059243160005674,published
4005,butina,3,pub_xgboost,,0.7029974887723053,0.1668376979280906,0.521642753429051,published
4005,butina,4,chemeleon,252.0,0.6568350288230118,-0.030496417141291365,0.49609079225191344,fitted
4005,butina,4,knn,252.0,0.9262093821741267,-1.4965332628608468,0.24023466902230972,fitted
4005,butina,4,lgbm,252.0,0.6465373440235738,-0.031781851581262455,0.42732761360194377,fitted
4005,butina,4,median,252.0,0.7466821053136823,-0.34674489927489516,,fitted
4005,butina,4,monroe35,252.0,0.6147909356484563,0.026139389312810346,0.5544024306799024,fitted
4005,butina,4,pub_gnn,,0.7734350562095642,-0.5708298683166504,0.3782984555872999,published
4005,butina,4,pub_knn,,0.9262093810140336,-1.4965332611668645,0.240160474677728,published
4005,butina,4,pub_mlp,,0.7244346141815186,-0.3154751062393188,0.3881688901018285,published
4005,butina,4,pub_rf,,0.6001254962200961,0.1042156984279315,0.4889994544763755,published
4005,butina,4,pub_svm,,0.6048569481659923,0.1151272087975152,0.5226777593982588,published
4005,butina,4,pub_xgboost,,0.6512245764118001,-0.1357559359279794,0.4055503095330555,published
4005,butina,5,chemeleon,252.0,0.7007635149451088,0.22761520944811764,0.4987490976528734,fitted
4005,butina,5,knn,252.0,0.7644211395255127,-0.03636970747547408,0.4096669663791222,fitted
4005,butina,5,lgbm,252.0,0.6882104902595126,0.18984625228629382,0.467526673045765,fitted
4005,butina,5,median,252.0,0.869053111092806,-0.04638232534674236,,fitted
4005,butina,5,monroe35,252.0,0.6401377121404207,0.3380961326205324,0.5385425117550239,fitted
4005,butina,5,pub_gnn,,0.9331130981445312,-0.4211316108703613,0.3505241417794246,published
4005,butina,5,pub_knn,,0.7644211402773755,-0.0363697104164704,0.4096669663791222,published
4005,butina,5,pub_mlp,,0.8238337635993958,-0.0986679792404174,0.3982509675669047,published
4005,butina,5,pub_rf,,0.6947060618239437,0.2677583283706416,0.4606822944874847,published
4005,butina,5,pub_svm,,0.7490664294898929,0.1210690218236069,0.4714843924436425,published
4005,butina,5,pub_xgboost,,0.6319167797079533,0.3457165626297258,0.5803773430169995,published
4822,butina,1,chemeleon,224.0,0.7983759582831463,0.0774469657942769,0.4984867858213231,fitted
4822,butina,1,knn,224.0,0.7627929568426988,0.1427625958731461,0.6524208570369413,fitted
4822,butina,1,lgbm,224.0,0.6961565247949706,0.2148538281417629,0.5815088367496434,fitted
4822,butina,1,median,224.0,1.103788379889172,-0.6418007633909151,,fitted
4822,butina,1,monroe35,224.0,0.6254424199236706,0.3978822849607183,0.668571642230457,fitted
4822,butina,1,pub_gnn,,0.8985461592674255,-0.2868355512619018,0.5375468793062921,published
4822,butina,1,pub_knn,,0.762792956811877,0.1427625962148727,0.6525904269730418,published
4822,butina,1,pub_mlp,,0.7337217330932617,0.1738744974136352,0.5837553019573183,published
4822,butina,1,pub_rf,,0.6195828587302381,0.4000436363915109,0.6954379353807053,published
4822,butina,1,pub_svm,,0.6577239279890996,0.3462811557038219,0.696376453877638,published
4822,butina,1,pub_xgboost,,0.5845947670095661,0.4129509067251989,0.6156159804414337,published
