endpoint,method,combo,fusion,learner,n_modalities,n_train,fit_seconds,encoder_seconds,total_seconds
LOG_RPPB,fus_GRM_early_rf,GRM,early,rf,3,84,0.07646369934082031,0.8431921005249023,0.9196557998657227
LOG_RPPB,fus_GRM_early_attfp,GRM,early,attfp,3,84,0.44796037673950195,0.8431921005249023,1.2911524772644043
LOG_RPPB,fus_GRM_late_lgbm,GRM,late,lgbm,3,84,0.037134647369384766,0.8431921005249023,0.8803267478942871
LOG_RPPB,fus_GRM_late_rf,GRM,late,rf,3,84,0.06198525428771973,0.8431921005249023,0.9051773548126221
LOG_RPPB,fus_GRM_late_attfp,GRM,late,attfp,3,84,1.3617873191833496,0.8431921005249023,2.204979419708252
LOG_RPPB,fus_GRS_early_lgbm,GRS,early,lgbm,3,84,0.039949893951416016,0.9771764278411865,1.0171263217926025
LOG_RPPB,fus_GRS_early_rf,GRS,early,rf,3,84,0.04163980484008789,0.9771764278411865,1.0188162326812744
LOG_RPPB,fus_GRS_early_attfp,GRS,early,attfp,3,84,0.9132699966430664,0.9771764278411865,1.890446424484253
LOG_RPPB,fus_GRS_late_lgbm,GRS,late,lgbm,3,84,0.015401363372802734,0.9771764278411865,0.9925777912139893
LOG_RPPB,fus_GRS_late_rf,GRS,late,rf,3,84,0.026809215545654297,0.9771764278411865,1.0039856433868408
LOG_RPPB,fus_GRS_late_attfp,GRS,late,attfp,3,84,1.1553575992584229,0.9771764278411865,2.1325340270996094
LOG_RPPB,fus_GRMS_early_lgbm,GRMS,early,lgbm,4,84,0.06455588340759277,0.9771764278411865,1.0417323112487793
LOG_RPPB,fus_GRMS_early_rf,GRMS,early,rf,4,84,0.05587601661682129,0.9771764278411865,1.0330524444580078
LOG_RPPB,fus_GRMS_early_attfp,GRMS,early,attfp,4,84,0.39218902587890625,0.9771764278411865,1.3693654537200928
LOG_RPPB,fus_GRMS_late_lgbm,GRMS,late,lgbm,4,84,0.03831028938293457,0.9771764278411865,1.015486717224121
LOG_RPPB,fus_GRMS_late_rf,GRMS,late,rf,4,84,0.06316947937011719,0.9771764278411865,1.0403459072113037
LOG_RPPB,fus_GRMS_late_attfp,GRMS,late,attfp,4,84,1.2021491527557373,0.9771764278411865,2.179325580596924
